source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km
all,18600000.0,50.1,2.0,6.0,25.0,"1 к3, Квартал №100, район Кунцево, Москва, Центральный федеральный округ, 121500, Россия",55.803757,37.351105,Павшино,17.0,12.0,косметический ремонт,кирпичные,,2.7,не угловая,,1к3,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/12594222/,geo,1.41,geo_recomputed,17.51,1.93,0.41,0.31,1.88,2.09
all,10800000.0,25.0,0.0,2.0,10.0,"Москва, ул. Подъёмная, 14с37 (6 км до центра)",55.742448,37.707521,Калитники,12.0,5.0,косметический ремонт,монолитные,,3.0,не угловая,пассажирский,14с37,Двор,"гостевой паркинг, наземный паркинг, парковка во дворе",нет,https://msk.etagi.com/realty/12594248/,raw,1.0,geo_recomputed,5.85,8.4,0.39,0.53,0.21,0.56
all,25990000.0,69.2,3.0,2.0,5.0,"Москва, ул. Краснопрудная, 22а",55.77791,37.664788,Красносельская,3.0,8.0,без отделки,кирпичные,1930.0,2.64,не угловая,"пассажирский, грузовой",22а,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12594392/,raw,0.25,geo_recomputed,4.2,11.12,0.34,0.29,0.34,0.19
all,20600000.0,34.3,1.0,8.0,30.0,"Москва, ул. Николая Озерова, 8к1 (13 км до центра)",55.814937,37.430453,Спартак,6.0,17.7,черновая отделка,монолитные,2024.0,,не угловая,,8к1,Двор,"наземный паркинг, подземный паркинг",нет,https://msk.etagi.com/realty/12594413/,raw,0.47,geo_recomputed,13.52,2.46,0.26,0.55,0.19,0.62
all,16500000.0,40.1,1.0,9.0,23.0,"Москва, ул. Старокрымская, 15к1 (19 км до центра)",55.557948,37.557268,Бутово,13.0,14.2,евроремонт,монолитные,2017.0,2.7,не угловая,"пассажирский, грузовой",15к1,Двор,"наземный паркинг, подземный паркинг",есть,https://msk.etagi.com/realty/12587627/,raw,1.08,geo_recomputed,21.91,2.74,0.15,0.3,0.77,0.8
all,17300000.0,48.7,2.0,5.0,11.0,"Москва, ул. 6-я Радиальная, 3к9",55.604748,37.664024,Царицыно,18.0,10.0,,монолитные,2013.0,2.64,не угловая,"пассажирский, грузовой",3к9,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12587782/,raw,1.54,geo_recomputed,16.67,3.5,0.72,0.22,0.26,0.41
all,33000000.0,78.8,3.0,13.0,32.0,"Москва, ул. Руставели, 14/1с1 (7 км до центра)",55.811857,37.59515,Бутырская ,6.0,19.5,чистовая отделка,панельные,,2.76,не угловая,,14/1с1,Детская площадка,,нет,https://msk.etagi.com/realty/12587855/,raw,0.5,geo_recomputed,6.76,9.96,0.35,0.38,0.39,0.54
all,18000000.0,58.7,2.0,7.0,12.0,"Москва, ул. Академика Понтрягина, 25",55.532126,37.501618,Бунинская аллея,13.0,12.9,косметический ремонт,панельные,2006.0,2.64,не угловая,"пассажирский, грузовой",25,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12587870/,raw,1.11,geo_recomputed,25.5,6.75,0.15,0.07,1.06,0.23
all,23650000.0,75.1,3.0,14.0,14.0,"Москва, ул. Новомарьинская, 12/12к1 (13 км до центра)",55.652705,37.754413,Марьино,9.0,10.0,косметический ремонт,панельные,1995.0,2.64,не угловая,"пассажирский, грузовой",12/12к1,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12588911/,raw,0.77,geo_recomputed,14.07,3.98,0.22,0.02,0.11,0.27
all,22000000.0,38.0,1.0,14.0,29.0,"Москва, ул. Отрадная, 4а",55.857712,37.60614,Отрадное,9.0,10.0,без отделки,другое,,3.0,не угловая,,4а,Детская площадка,,нет,https://msk.etagi.com/realty/12589191/,raw,0.73,geo_recomputed,11.75,4.87,0.3,0.2,0.23,0.15
all,24000000.0,36.2,1.0,16.0,24.0,"Москва, ул. Новаторов, 6 (11 км до центра)",55.668396,37.523339,Новаторская,4.0,9.0,косметический ремонт,монолитно-кирпичный,,2.7,не угловая,"пассажирский, грузовой",6,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12589298/,raw,0.34,geo_recomputed,10.97,5.14,0.23,0.02,0.53,0.13
all,7500000.0,32.6,1.0,5.0,9.0,"Москва, ул. Главная, 19а (27 км до центра)",55.821087,37.868445,Щелковская,55.0,9.0,косметический ремонт,панельные,1974.0,2.64,не угловая,пассажирский,19а,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/12590019/,raw,4.56,geo_recomputed,17.57,1.91,0.18,0.34,0.71,0.09
all,25000000.0,74.9,3.0,10.0,16.0,"Москва, ул. Скобелевская, 21 (20 км до центра)",55.546735,37.55734,Бутово,2.0,9.0,косметический ремонт,панельные,2002.0,2.7,не угловая,"пассажирский, грузовой",21,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12590036/,raw,0.2,geo_recomputed,23.14,3.88,0.19,0.16,0.29,0.17
all,25000000.0,59.0,2.0,7.0,24.0,"Москва, ул. Промышленный проезд, 4",55.742078,37.507412,Фили,6.0,11.0,евроремонт,арбоблок,,,не угловая,,4,Парковка,подземный паркинг,нет,https://msk.etagi.com/realty/12590165/,raw,0.51,geo_recomputed,6.86,8.12,0.48,0.27,0.42,0.21
all,15800000.0,38.0,2.0,5.0,5.0,"Москва, ул. Коминтерна, 46 (14 км до центра)",55.871572,37.691297,Бабушкинская,20.0,9.0,косметический ремонт,кирпичные,,,не угловая,"пассажирский, грузовой",46,Двор,,нет,https://msk.etagi.com/realty/12590294/,raw,1.68,geo_recomputed,14.09,2.33,0.15,0.08,0.82,0.66
all,18000000.0,40.0,1.0,4.0,22.0,"Москва, ул. 3-я Гражданская, 21",55.812423,37.707754,Бульвар Рокоссовского,19.0,9.0,косметический ремонт,монолитно-кирпичный,,6.0,не угловая,пассажирский,21,Двор,,есть,https://msk.etagi.com/realty/12581072/,raw,1.55,geo_recomputed,8.83,6.51,0.42,0.2,0.2,0.09
all,11780000.0,38.9,1.0,1.0,12.0,"Москва, ул. Проходчиков, 10к2 (15 км до центра)",55.875679,37.724338,Бабушкинская,45.0,8.6,косметический ремонт,панельные,1981.0,,не угловая,пассажирский,10к2,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12581428/,raw,3.78,geo_recomputed,15.32,0.61,0.15,0.24,0.2,0.15
all,17000000.0,28.6,1.0,21.0,22.0,"Москва, ул. Волоколамское шоссе, 71/22",55.821927,37.438619,Тушинская,5.0,8.0,,монолитные,,,не угловая,,71/22,Детская площадка,,нет,https://msk.etagi.com/realty/12581500/,raw,0.41,geo_recomputed,13.51,2.84,0.76,0.39,0.49,0.35
all,7500000.0,27.2,0.0,10.0,26.0,"74 к2, Люблинская улица, район Люблино, Москва, Центральный федеральный округ, 109387, Россия",55.665528,37.734192,Депо,12.0,9.0,черновая отделка,железо-бетон,,,не угловая,,72 к 11,Детская площадка,,нет,https://msk.etagi.com/realty/12582125/,geo,1.04,geo_recomputed,12.17,5.88,0.78,0.17,1.05,0.6
all,16500000.0,45.6,2.0,,,"Москва, ул. Бутлерова, 38к2",55.64317,37.54754,Беляево,16.0,5.8,косметический ремонт,панельные,,2.64,не угловая,,38к2,Двор,,нет,https://msk.etagi.com/realty/12582212/,raw,1.35,geo_recomputed,12.85,4.87,0.14,0.18,0.4,0.25
all,15499999.0,38.2,2.0,22.0,23.0,"ВБРР, МКАД, 26-й километр, район Бирюлёво Восточное, Москва, Центральный федеральный округ, 115598, Россия",55.584619,37.705005,Домодедовская,35.0,5.2,черновая отделка,монолитно-кирпичный,,,не угловая,,2,Детская площадка,,нет,https://msk.etagi.com/realty/12582348/,geo,2.94,geo_recomputed,19.46,0.21,0.48,0.6,0.9,0.92
all,13900000.0,40.0,2.0,5.0,5.0,"Москва, ул. Авангардная, 14 (18 км до центра)",55.847437,37.491305,Водный стадион,12.0,6.0,евроремонт,кирпичные,,3.0,не угловая,пассажирский,14,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12582410/,raw,0.97,geo_recomputed,13.13,4.26,0.32,0.26,0.3,0.41
all,16200000.0,37.5,1.0,9.0,10.0,"Москва, ул. Тайнинская, 9к1",55.881631,37.6835,Медведково,19.0,24.0,,монолитно-кирпичный,2022.0,2.6,не угловая,"пассажирский, грузовой",9к1,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12582609/,raw,1.55,geo_recomputed,15.0,1.46,0.37,0.3,0.37,0.47
all,17600000.0,73.3,3.0,8.0,16.0,"Москва, ул. Ленинский проспект, 123к1 (19 км до центра)",55.646406,37.482592,Тропарево,8.0,10.3,косметический ремонт,блочные,1985.0,,не угловая,"пассажирский, грузовой",123к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12582755/,raw,0.64,geo_recomputed,14.42,1.65,0.24,0.17,0.16,0.1
all,19000000.0,44.0,2.0,5.0,5.0,"Москва, ул. проезд Черепановых, 20",55.838031,37.519081,Коптево,2.0,6.0,евроремонт,кирпичные,1959.0,3.0,не угловая,,20,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12582905/,raw,0.19,geo_recomputed,11.29,5.91,0.45,0.63,0.4,0.37
all,18000000.0,52.0,2.0,6.0,9.0,"Москва, ул. Молостовых, 8к1",55.763118,37.830078,Новогиреево,19.0,10.0,евроремонт,панельные,,2.64,не угловая,,8к1,Детская площадка,,нет,https://msk.etagi.com/realty/12582934/,raw,1.55,geo_recomputed,13.47,0.79,0.19,0.12,0.32,0.2
all,15000000.0,49.4,1.0,3.0,8.0,"Москва, ул. Южнобутовская, 44 (22 км до центра)",55.539171,37.535781,Улица Горчакова,5.0,12.1,косметический ремонт,монолитно-кирпичный,2001.0,3.05,не угловая,"пассажирский, грузовой",44,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12484709/,raw,0.42,geo_recomputed,24.21,5.19,0.29,0.12,0.02,0.39
all,15500000.0,24.1,0.0,19.0,33.0,"Москва, ул. Малая Очаковская, 4ак1",55.669407,37.439311,Озёрная,8.0,6.0,евроремонт,монолитные,2024.0,2.62,не угловая,,4ак1,Двор,парковка во дворе,нет,https://msk.etagi.com/realty/12559199/,raw,0.64,geo_recomputed,14.38,0.71,0.18,0.9,1.15,0.24
all,41000000.0,92.7,3.0,4.0,8.0,"Москва, ул. Маршала Бирюзова, 2",55.790327,37.501348,Зорге,4.0,9.1,,кирпич красный,,3.0,не угловая,пассажирский,2,Детская площадка,,нет,https://msk.etagi.com/realty/12559200/,raw,0.34,geo_recomputed,8.31,7.35,0.24,0.11,0.45,0.52
all,6500000.0,22.0,0.0,1.0,6.0,"Москва, ул. Гостиничный проезд, 8к1 (10 км до центра)",55.845926,37.576151,Окружная,5.0,10.0,евроремонт,кирпичные,,3.0,не угловая,пассажирский,8к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/12568957/,raw,0.46,geo_recomputed,10.71,6.75,0.35,0.38,0.13,0.1
all,32445000.0,97.0,3.0,3.0,21.0,"Москва, ул. Новогиреевская, 5ак2 (10 км до центра)",55.761411,37.796948,Перово,17.0,10.0,косметический ремонт,монолитные,,,не угловая,"грузовой, пассажирский",5ак2,Парковка,подземный паркинг,нет,https://msk.etagi.com/realty/12569578/,raw,1.41,geo_recomputed,11.39,2.86,0.31,0.41,0.13,0.24
all,21300000.0,64.4,3.0,3.0,14.0,"Москва, ул. Чугунные Ворота, 23",55.691623,37.806299,Юго-Восточная,27.0,9.5,косметический ремонт,блочные,1970.0,2.64,не угловая,"пассажирский, грузовой",23,Двор,"наземный паркинг, гостевой паркинг",есть,https://msk.etagi.com/realty/12571061/,raw,2.22,geo_recomputed,13.71,1.44,0.57,0.74,0.44,0.42
all,30000000.0,76.8,3.0,18.0,22.0,"Москва, ул. Родниковая, 30к2 (19 км до центра)",55.632413,37.415694,Саларьево,14.0,11.0,,монолитные,,,не угловая,,30к2,Двор,"наземный паркинг, подземный паркинг",нет,https://msk.etagi.com/realty/12571159/,raw,1.2,geo_recomputed,18.29,2.69,0.82,0.1,0.91,0.6
all,19000000.0,51.6,2.0,12.0,17.0,"Москва, ул. Генерала Тюленева, 25к1",55.619777,37.488404,Тютчевская,5.0,8.4,косметический ремонт,панельные,1995.0,2.64,не угловая,"пассажирский, грузовой",25к1,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/12573856/,raw,0.45,geo_recomputed,16.74,0.33,0.26,0.09,0.46,0.02
all,21200000.0,41.0,2.0,6.0,8.0,"Москва, ул. Ленинградский проспект, 74к5",55.806413,37.518228,Сокол,3.0,6.0,,блочные,,,,,,,,,https://msk.etagi.com/realty/12574263/,raw,0.21,geo_recomputed,8.57,8.05,0.21,0.13,0.36,0.05
all,15700000.0,33.4,1.0,5.0,43.0,"Москва, ул. Строительный проезд, 9с1 (16 км до центра)",55.836676,37.422243,Трикотажная,18.0,7.2,чистовая отделка,монолитные,,,не угловая,,9с1,Двор,"подземный паркинг, гостевой паркинг, наземный паркинг",нет,https://msk.etagi.com/realty/12574274/,raw,1.51,geo_recomputed,15.31,1.61,0.36,0.35,0.27,0.41
